ANON_ID,Group,Post,Pre,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Delta,Delta_pct,Cluster
45b753055a52e9a46005f75f124a7e4abe2b61b26db1314accb5d85c6fa07464,Control,0.1447531914893617,0.19144986072423398,45-54,"50,000-74,999",Couple Household,1,2,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.046696669234872284,-0.24391069838454763,5.0
460002fab0319d8ea86e331eaefa52567c1368ae569f3294b5c89de67dd616e0,Control,0.3132675250357654,0.2774287050023375,35-44,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.035838820033427865,0.1291820903432682,1.0
475580f2f1a302de806be18a729a7878bb0522b859e9915fa41d7f35cf314d93,Control,0.08735248226950355,0.16864391829155062,65-74,"40,000-49,999",Couple Household,1,3-4,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,-0.08129143602204707,-0.48203004795886506,5.0
4782c365a932a0beaed545e91422f15b0128d8ef0a28488054baaf2400c14870,Control,0.5209985744832502,0.4358990999526291,55-64,"75,000-99,999",Couple Household,0,2,5+,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,0.08509947453062106,0.19522746098780464,7.0
4d4a4624e4a16e120120fb47cca0a61873b45d9c42f523f6fb773561f83d9a1e,Control,0.1963385602280827,0.15257381615598886,45-54,"20,000-29,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,0.043764744072093825,0.28684308470956443,5.0
4dd3317694364b953434dc42eff7f9950095c4ab537c3bdff2c3f5aa2e5fed9e,Control,0.3262083333333333,0.3942777777777778,55-64,"75,000-99,999",Couple Household,0,2,4,Service Sector,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.06806944444444446,-0.17264337043821337,7.0
4dec50c814da3b9de97f15e4de1a079e646f14b663abb4e7ea2175314daad833,Control,0.3712571225071225,0.42371102838529545,35-44,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.052453905878172946,-0.12379641398069713,4.0
4e2996f6917e0f84c5c24436a83320667ec5b23209643a108b293c05b6c70bf0,Control,0.2877396280400572,0.266567843866171,55-64,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.02117178417388621,0.07942362389559408,4.0
4ed207b90f53b490e268dc5740343ff7106fc040ea3b344f68aa0d6c00f993b5,Control,0.2245141843971631,0.23416807116104868,55-64,"40,000-49,999",Couple Household,0,2,4,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,Essentials Exclusive,-0.009653886763885566,-0.041226315423874005,7.0
4f0f0f94a06704cd683cca3abf85b67a535499d365c5e46181d03cf4dc74ccc1,Control,0.31980000000000003,0.3543994413407821,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Standard,-0.03459944134078208,-0.09762837438423633,2.0
505860fb663c64b1f07ff01409acc0352149b87f0a5c3445837d017f14fdf59d,Control,0.2813765957446808,0.2530340425531915,55-64,"50,000-74,999",Couple Household,0,2,3,Office Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.028342553191489317,0.11201083026419772,5.0
537560494f4581ede39d8f144617d4ca647eb91e83de7043bf423bf71009d143,Control,0.1642632058287796,0.16094272300469484,55-64,"50,000-74,999",Couple Household,0,2,3,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade B,Fix Total Service,0.0033204828240847584,0.020631456720089775,5.0
5411228ab7d732a6e5afbaca97bd3b7e0f0cc45e100af93922a15f5e6a5c4a75,Control,0.18289094796863864,0.2188936861652739,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.03600273819663527,-0.16447590986910282,5.0
54caa1b1642c42ca2818636256d4ea7b6b5c63462227fcfd5d19a98c823b4e7a,Control,0.15695782208588957,0.10663074779377613,35-44,"40,000-49,999",Couple Household,0,2,3,Service Sector,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.050327074292113444,0.4719752541682068,5.0
560fa2c053bb37dce047c3a0cf06dd6bdeb01387385ce1bf7fbb308ae6b520d7,Control,0.09647150997150997,0.11496744186046512,65-74,"50,000-74,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.018495931888955153,-0.16087973768611366,5.0
5747944d3fba5c35709f90655661653556f4fd67767917367beac84b42e91781,Control,0.2683377777777778,0.24820937790157846,45-54,"30,000-39,999",Single Adult Household,0,2,2,Professional,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,Standard,0.020128399876199327,0.08109443747198289,7.0
5940aa1c87e9c6576279b645862edec1bf7e8d699e8553120422908fa0530a0d,Control,0.12749716312056736,0.15369502556950257,55-64,"40,000-49,999",Couple Household,0,2,2,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,Deemed,-0.02619786244893521,-0.17045354819950403,5.0
5a2697213e9676ad984b39152fdc31e0f9032c212ddd0c5c9f74574619aa3c65,Control,0.06957517730496454,0.07076833797585887,65-74,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Easy Online,-0.0011931606708943249,-0.016860091744719887,5.0
5a665f006d3f15ef6dc539056625cfa6b01eda918d9a7c4964af25f4825c7ab2,Control,0.3308609929078014,0.4013470560076592,55-64,"50,000-74,999",Couple Household,0,2,3,Office Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,-0.07048606309985778,-0.17562372028091477,6.0
5cdb0c6e222e7a51f3d399e1d73b5d2ee39e067e0900b81b2d2ac97ab929018d,Control,0.33404306722689076,0.44185411764705884,55-64,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,Deemed,-0.10781105042016809,-0.2439969349935642,7.0
5ce4cafd62a2d6bb8f41d9b7d19e14c1fcc8f43d3bf71b90246c6f085bc41c41,Control,0.4562934472934473,0.4571565906838454,35-44,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Standard,-0.0008631433903981134,-0.0018880694448853198,0.0
5d28adbbb15ac5b83f0c1a3748deb9988da0ce5dea2f3011ac11a919156b4998,Control,0.08358872651356994,0.10714366197183099,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade C1,Deemed,-0.023554935458261053,-0.21984441286367318,5.0
5d54d5e285e330796f5f660d24079d49187ce25dc2fa3f6406536f6b111aaa0b,Control,0.3753241134751773,0.3308569343065693,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Deemed,0.044467179168607984,0.13440002175503768,0.0
5dc751b1098df14433b58d45c6512fbdd5ec67cef1807920265cfa3b3cc2b9af,Control,0.11011293781272337,0.10972206703910614,45-54,"10,000-19,999",Single Adult Household,0,1,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Fix Total Service,0.00039087077361722733,0.0035623715827183306,5.0
5de58e369684c2d6c8637c69885d03a05310e1412a5f5f51b3939aa9cfc5c32b,Control,0.6665103056147832,0.3207851662404092,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.345725139374374,1.0777466533950444,4.0
5e85a8da009942db47152899d055f9d6d9dd5e7ce057704fbc3b60003f01a536,Control,0.1257432624113475,0.1597794800371402,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,-0.0340362176257927,-0.21301995486454892,5.0
5ec7631219da3380187e210bdea5d8b2b06d5e86c69aed6f0d66820d5e15e81a,Control,0.2228576017130621,0.20375977653631283,55-64,"20,000-29,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,Deemed,0.019097825176749267,0.09372715999885173,7.0
5ec7b36688db187609e2307bb63b3303591418c5248398678ad9608e7f9d1c2e,Control,0.09788652482269504,0.10620131086142322,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,-0.008314786038728178,-0.07829268745635096,5.0
6024817dde9f507ca26d62fce0cf0352c10f6041a80261ae3ce06e72e51f506a,Control,0.12438723404255318,0.0928769730733519,18-24,"75,000-99,999",Multi-Occupancy Household,0,3-4,3,Service Sector,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade C1,Fix Total Service,0.03151026096920129,0.3392688190248758,5.0
606bfd49d90e86c8f471ac8c1fba62c8803301cd1556dda63945714f83b095c2,Control,0.3191614509246088,0.33733829688227085,55-64,"40,000-49,999",Couple Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,-0.018176845957662058,-0.05388313786384495,2.0
609ce47500bf56ca859a693a9dc6eca299e79ad8b4581dce53b0a1e93cec1041,Control,0.156071988595866,0.18218903855085927,35-44,"100,000+",Single Adult Household,0,2,1,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Standard,-0.026117049954993282,-0.14335137921979063,1.0
61e20b8b9278657507abd8751978ab1c3540b07183b5de525c8f65796c09d821,Control,0.20747649572649574,0.19971944444444445,45-54,"20,000-29,999",Couple Household,0,2,3,Office Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.007757051282051286,0.03883973993433098,5.0
64000e9e9401f80528e23c0eb788c22e7b6941f226b3923b12702c6e34b5286c,Control,0.1684622507122507,0.1638467966573816,35-44,"50,000-74,999",Couple Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Terraced House,150-250k,Social grade B,Standard,0.0046154540548691,0.028169327377943372,5.0
6540bc7aaed6ec9254edbda80095b63ebf662a58dbdfd2d54dd784905b71718d,Control,0.17201144492131618,0.19246182669789227,75+,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,-0.0204503817765761,-0.10625682052097066,5.0
67501e43ce912006e18f42e02df02556d23d233021ed7d9db8edcb64e7e31a83,Control,0.145005710206995,0.1203930276981853,45-54,"50,000-74,999",Couple Household,1,2,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.024612682508809686,0.20443611211864784,5.0
67ceac777d3eab3ec1cb46b56de531a4eef11037683a0e214f8327ac0bb3d0a8,Control,0.4111327182398864,0.4164594978683088,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,-0.005326779628422429,-0.01279063067522317,7.0
68dcf98216b15ad4e74c287a1581d9ad4c767f5c25327a44f3e59d724212969b,Control,0.12204964539007092,0.10440761374187559,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Deemed,0.017642031648195333,0.1689726545404179,5.0
68f472858f7c844c56c8a9c3e8cd9ec454e4276ce3ca38d81a7175fe508eb101,Control,0.2851659574468085,0.27174638019617,45-54,"50,000-74,999",Couple Household,1,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade B,EDF Essentials,0.013419577250638526,0.0493827267945616,4.0
6a422a3fc29fbc8bf24bc26a18f5c648d524c69926f654ca0b810c2d63870f3e,Control,0.23936435786435786,0.2489068352059925,45-54,"40,000-49,999",Couple Household,1,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Fix Total Service,-0.009542477341634631,-0.038337546390549634,4.0
6c3600dbec5607d453566e52ad76b9d6af7736396ce1d04cbe67e059a648d17a,Control,0.31718071428571426,0.29295682778038484,45-54,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.024223886505329417,0.08268756420140123,2.0
6ca1d30be59b8c4f8b742b98e45783351102b09d9f480d5ca17f7083903dea6b,Control,0.2797902298850575,0.16320260223048327,55-64,"100,000+",Couple Household,1,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Deemed,0.1165876276545742,0.7143735826584617,1.0
6d1ab9d031170c929f9fc172e706c1b24714af8b4c76d6c4747de0bda86f4858,Control,0.42302230215827336,0.41424714285714287,45-54,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,0.008775159301130486,0.021183391249500264,4.0
6e61ff369ea7ac23644382ecbea843eb9051f9b51b365b49f4096238924f84d3,Control,0.48632618025751073,0.4574688972667295,55-64,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade B,Standard,0.02885728299078122,0.06308031685475622,4.0
6e77d95675c8945c4fe59ab7b3b5b790724e076de77e18e3a2d48ede976f12fa,Control,0.291450643776824,0.3303824349442379,65-74,"20,000-29,999",Couple Household,0,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,-0.03893179116741391,-0.11783856237388901,4.0
6f2038376a8d47e404d903c362df7ab3e132e356a544b5dbcfedc426c25602ae,Control,0.36158262108262107,0.2885926449787836,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,0.07298997610383745,0.2529169657431964,7.0
7029e980db22c91b04bd1d8e9ece425cfa8505301993634f6d326902a97e088d,Control,0.21507051282051282,0.2769082867783985,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.0618377739578857,-0.2233149996243075,7.0
703bf6591de7c97db1de896ef47757f8ca15b8f064d50d946eff01442e04106b,Control,0.2856695278969957,0.31232980259990367,45-54,"40,000-49,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,-0.026660274702907993,-0.08535936846558304,7.0
70ff2ec3fce6764ef0f3e38fd40c883d9c0d6757851c680e48d4fdb123af4521,Control,0.19089341917024322,0.2182264595103578,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,-0.02733304034011458,-0.12525080781424333,5.0
74187e1177f48b8008e7d70bdf399edae5284648b708c1ef173d8471436ff3f2,Control,0.24537037037037038,0.24372817836812144,55-64,"50,000-74,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade B,EDF Essentials,0.0016421920022489378,0.006737801157191635,1.0
74218bdfc0566c25e9f8672d860b64cfec4d8fb31d3a48c49e6a30a6d922a7f8,Control,0.258017094017094,0.2920551917680075,45-54,"30,000-39,999",Single Adult Household,1,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade D,Fix Total Service,-0.03403809775091349,-0.11654679906512833,0.0
7672254442bf188de86f923c538bfed53d48178ca2c61f21bf1741cf47b50b38,Control,0.13999609375,0.19130196629213483,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,0-100k,Social grade C1,Deemed,-0.05130587254213484,-0.26819312700522,5.0
7682cd0429de5755f7261605e68a1071a71649de724b5c725e09a185331cc464,Control,0.1390392017106201,0.15147050561797754,75+,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,-0.012431303907357444,-0.08207078900700529,5.0
76b0c1a2afa1b5e51b9ca2e82f81caf6e1ccb6a07ea7c65502de05969b6b787b,Control,0.2782846924177396,0.28368715083798884,55-64,"75,000-99,999",Couple Household,1,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.005402458420249223,-0.019043719126124674,1.0
77848ee8042a4f425374331030f02bb162e035ced5dabaeb48e1972fffa56c70,Control,0.18864814814814818,0.18071267605633803,45-54,"100,000+",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,Safeguard Assist,0.007935472091810142,0.043912094408563904,5.0
77c88c9c10666902e005c74e73049813f27a49ce5e198d4ffbc7fdb9497f1a63,Control,0.17395382395382394,0.1416665118439387,55-64,"20,000-29,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.03228731210988525,0.22791068749863266,5.0
7a4770de8c1fb09cc5949b78736d1772e7a45368658e2713788795d5df6abff1,Control,0.1785926724137931,0.2061002824858757,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,Standard,-0.027507610072082606,-0.13346711484477336,5.0
7dcfe55c8f28d3f7545eb2a5d7d8aa59d56bd1c050f93c372229caa2444aa34d,Control,0.07717163120567376,0.0804441340782123,75+,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.003272502872538538,-0.04068044127812759,5.0
7e7fd2ae890f0d226c6447727432e808c2067ca6da3b2cf08be6ef7265315999,Control,0.29776752503576537,0.30458688524590166,75+,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.006819360210136294,-0.0223888832397719,1.0
