ANON_ID,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Cluster_Comp04_k02,Cluster_Comp04_k03,Cluster_Comp04_k04,Cluster_Comp04_k05,Cluster_Comp04_k06,Cluster_Comp04_k07,Cluster_Comp04_k08,Cluster_Comp04_k09,Cluster_Comp06_k02,Cluster_Comp06_k03,Cluster_Comp06_k04,Cluster_Comp06_k05,Cluster_Comp06_k06,Cluster_Comp06_k07,Cluster_Comp06_k08,Cluster_Comp06_k09,Group
68dcf98216b15ad4e74c287a1581d9ad4c767f5c25327a44f3e59d724212969b,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b0944112e09ff8c99ee841998358735ff5cc745f720e043baf2ec89a0059a606,35-44,"50,000-74,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
8e99a105f8cef48dfb9a1ac06cffd67ed01ccea22630ea5bbbc100ae7745a834,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e8a7cf7a85670d007e99012b00125b3c137b6af20579df65843cfb821e6278fc,55-64,"10,000-19,999",Single Adult Household,0,1,1,Looking after home,Not Employed,Secondary Education or Less,Social Renting,Terraced House,100-150k,Social grade D,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,0
6c5c375c0ec923ba40e365c381b6a7319bde984bc18cfa4f647f2c9322a4deda,55-64,"75,000-99,999",Couple Household,2+,3-4,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,4.0,7.0,1.0,1
83157ef61ab4e68ce59e397b67363675264b13362485a65f64e8e423e363bc4e,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1
d662db4425afa09d8db12c37702a5eee61ae3fab67b33fb7c89aca522d4073c7,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1
5cdb0c6e222e7a51f3d399e1d73b5d2ee39e067e0900b81b2d2ac97ab929018d,55-64,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,Deemed,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
dd51f3795716a0ad8a3e3a186aad67e90a0a4162c6057e652ed056050273fa8d,55-64,"30,000-39,999",Couple Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ef4e978ed6ce6ef72f6c236c41aa14769410a7374ac84bba743ff3a0a89d0e5e,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Flat or Maisonette,100-150k,Social grade C1,Fix Total Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
7c04b36f0bf0f1f92dd31f2bfd280439732b96ff1a8793ccccfc286cadd6d29d,45-54,"100,000+",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
31da1ff1b27a17571844adcea4121d8f636f55efc4cef172684e112dff010d7f,55-64,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1
13fedd701678971ce69a96bdf32041b7d1a07f7d7dd4cca7bfcecf00b5058e39,25-34,"75,000-99,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,250-500k,Social grade C1,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,6.0,0
a78f8390f4a281239a4ad24f7900a282469e19dc73ced48d0f5847176a5aceff,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,500k+,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6c5975475eae27a8e38800e1ae0d2261caf6bb0dcc247cac37be42dc91809594,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6f0837c2bec422d91b60c99c0bb3ef28d47f8bef3012d311656713d120e5e261,65-74,"40,000-49,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,500k+,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1f793c0212ba214e05e48254e17333e33da6ff472c712349d5493fa5725f3e26,35-44,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0
7dc6ac8882acdb53dd34349d220a014285e823980ab2add8af4e379378627612,45-54,"50,000-74,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1
635c42deeed0f02599456098ea86c1bf2e22ea65b55b60dd2f933c5459ec4d17,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
f7b599c9e3dd70451da3205f6dcb77f9f2a3a467b154bf299270a6c065b7b267,55-64,"75,000-99,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1
a9ea73497b81f01d4c9823a8849592b8b2c1914f9f3387414853d049f221a55c,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
3f4cb60b83e643eb8387b0680679664e9c847c5ebf82b4e504059efe62b0c07a,35-44,"50,000-74,999",Couple Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade B,Deemed,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,1
05b4aa1ede9b29285644b0ba4293a5906334577e49808f8fd05133d8f5fc786a,25-34,"20,000-29,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18b5ae3baef3d8724f499eff3e5fb95dd63585fc237daba2d90daf580befbaf5,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e426afd132b63181637e0aa8134d1c865197501af6cccc30540f14502194e7b9,55-64,"40,000-49,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ab458d022cb7ce6713f75d4ac1248b7f303e0e696da542059bb6ecbd3a4c7ff5,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6c3600dbec5607d453566e52ad76b9d6af7736396ce1d04cbe67e059a648d17a,45-54,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,0.0,5.0,2.0,5.0,6.0,0
5411228ab7d732a6e5afbaca97bd3b7e0f0cc45e100af93922a15f5e6a5c4a75,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
1d8d1cc8eb7b30b825cf034be5b4ca0a2a2feb0982640775dc2695346f75504e,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Deemed,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,0
55e8573f1ef1059e810e3897d68b55eb8357fb22b5aeab32f02802f3d9060f67,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1
f71b141b0729fa636ea93c6eeb20e8b63151305bb2cf50f6cbd291bac8dc2a72,55-64,"30,000-39,999",Single Adult Household,0,1,2,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70282a5eebbef2baafb830f22ba2f52a852444484f5f03b76cd9dd2a31bccec0,55-64,"10,000-19,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade D,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6e61ff369ea7ac23644382ecbea843eb9051f9b51b365b49f4096238924f84d3,55-64,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade B,Standard,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,0
6066e7ae1d207b79d6a80d8caf8951bd0113126b92359e2c720d2a96e40d197c,18-24,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1
64000e9e9401f80528e23c0eb788c22e7b6941f226b3923b12702c6e34b5286c,35-44,"50,000-74,999",Couple Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Terraced House,150-250k,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3af24bc9ffbd9d2836ed5b1757ca1a4847b4631ec16a5aa77c93cb5e37f934c6,75+,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
606bfd49d90e86c8f471ac8c1fba62c8803301cd1556dda63945714f83b095c2,55-64,"40,000-49,999",Couple Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,3.0,1.0,5.0,2.0,5.0,6.0,0
c2f3d88a2c6a8aac8338ff74f34f50bbe8a609ed25b221ec4c2f5ab190db235e,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade A,Easy Online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0
77c88c9c10666902e005c74e73049813f27a49ce5e198d4ffbc7fdb9497f1a63,55-64,"20,000-29,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b53cf275913e03241f2a9223a0d2572f3f41057ab8f7896c0f07e818d01bc133,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,0-100k,Social grade C2,EDF Essentials,1.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1
71e9e82036be3f358f7c0b91d13942b85de99580cf0070ecd3fddb9da238a6ac,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,1
96c3e578337fe16d337321862daf8f41c8b237df7ca90185817ceeaceb3afa63,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84b2bbe7d20c3dee3fb3a4c8f02218800160edc473f0a6c1b144fd0d1b43d2f2,45-54,"40,000-49,999",Couple Household,2+,3-4,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,Standard,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
6dc098893f76e1ea1424253a5e64d83719b3847ef9b40bcd5c443d2fb8318be0,55-64,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade D,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27870c02764e3f1fc4050ea037e1b3bdf14a7a2d2663689fdb641738075465a1,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.0,2.0,2.0,4.0,5.0,6.0,7.0,8.0,0.0,2.0,3.0,4.0,5.0,4.0,7.0,8.0,0
c67ac9d4837a7680654765c04dd49d5b509243b532f4509e783eb485db010ea0,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade A,Standard,1.0,0.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
9a7b6a7cff87de39f1ea6652bafd3c4a351faddc4eda8e36c5b0cecc1b426188,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
e6c0216b44974219ec819576c7e19253aac2af669060954eed7717bc596ebf88,45-54,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Engage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
e6686fc002b1e1a7cc84cfe84a0d01bb731b625c9fd79be5ae64d921c7bdf351,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,Deemed,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,6.0,1
e7a077ab70ea213ea3c8c48b061c7239b8c580f8cb96e37648acfc4811e60331,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,250-500k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f6db63a812dd27ae44ae536147a740eee396ca3da16e917ca08f0eb5c0552eb6,55-64,"50,000-74,999",Couple Household,0,2,5+,Retired,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.0,2.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2.0,1.0,4.0,2.0,4.0,7.0,8.0,1
116ea0da6e24a17565b246ee8aa872397c345dc8520ea62633b73e321d9a3497,45-54,"40,000-49,999",Couple Household,1,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b8317c88edfd97a90c5d1e26c86501a448d5d3ef1d230ec8c9eb65ddcea3e045,55-64,"50,000-74,999",Couple Household,1,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4d4a4624e4a16e120120fb47cca0a61873b45d9c42f523f6fb773561f83d9a1e,45-54,"20,000-29,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e103c703c08f4851febe6c4e60ca0fb559a63c34c371232be548e6f9a6e0343e,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0
6f2038376a8d47e404d903c362df7ab3e132e356a544b5dbcfedc426c25602ae,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,0
102aca52f0068487dab9d55284483113981f1f89e7972fd79e8ceb4a3f1be871,55-64,"75,000-99,999",Couple Household,2+,3-4,4,Director/Managerial,Employed,University Degree or Higher,Private Renting,Detached House,500k+,Social grade B,Deemed,1.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,0.0,2.0,3.0,5.0,3.0,4.0,5.0,0
76659ae626df037c58d3ace06ae8d7e69e132a0612bb7efc410a6ab30985e9c9,75+,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9eb4d117d8653803a4af6149bf6cb27b699aef8a0ab135c705087a7ea3ef8574,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67ceac777d3eab3ec1cb46b56de531a4eef11037683a0e214f8327ac0bb3d0a8,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0
aea97804a67884e1189410980dfff2b69dc3853cf07678fcb3599d0bcfece7fd,55-64,"50,000-74,999",Couple Household,0,2,4,Office Worker,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,6.0,1
32b1b813913d6743fedf9f54280eb31ccb1605d5564841f5135eb64bc7255437,65-74,"100,000+",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dee2e3ea4e68a05174a30fd72ea2ac693bea9bad82ac18f4b003a7f54167384a,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1
299e31e49331ce61b18fc7c58a3f559a21c58f691fe07457f6f4871c09a668d9,45-54,"100,000+",Couple Household,2+,3-4,3,Professional,Employed,GCSE Equivalent,Social Renting,Semi-Detached House,500k+,Social grade C1,Easy Online,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
55e3d9c9d9ceb8ccf2d0680e3e12596262386495b321d3e30c539611e3d6e777,45-54,"75,000-99,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,1
1a5a8ef6ddf8f27f44addba277d7ef78b3aff3fb2d7d66cb07348e806193aafc,35-44,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,250-500k,Social grade C1,Standard,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1
c311b6ecbb6011d7c5ed3f823fb6ee4cd08a7ba6e185808d44949d0a21060bf7,55-64,"10,000-19,999",Single Adult Household,0,1,2,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade D,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
5a2697213e9676ad984b39152fdc31e0f9032c212ddd0c5c9f74574619aa3c65,65-74,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Easy Online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17968d424008489a1174d17822c446b8c1b3c55236b4e57c5cdd6fc96cf7f59d,55-64,"0-9,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bb99c6fde8bc4d47861feccd70a22bb00ebdab0bd6b6fb12ffecdefe28a45bf2,45-54,"40,000-49,999",Couple Household,1,3-4,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0
15dd33431405b0d7a01356b9efbc54d76529bb69026c80197ad0b89c7086a280,55-64,"50,000-74,999",Couple Household,0,2,3,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Fix Total Service,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2d28ee0a5ac2704ac545e890e2ef6a34052591c5b7ded6ac3a0163cfbc2900e2,25-34,"40,000-49,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Detached House,150-250k,Social grade B,Standard,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0
